subj,stage,contrast,channel,beta_uV
s15,EditIntegration,Mouth,P2,-1.6519532822124892
s15,EditIntegration,Mouth,P4,-0.5111835079625118
s15,EditIntegration,Mouth,P6,-0.09384999378913789
s15,EditIntegration,Mouth,P8,-0.6351137044046629
s15,EditIntegration,Mouth,PO7,-0.8558501713003973
s15,EditIntegration,Mouth,PO5,-0.30552820650925105
s15,EditIntegration,Mouth,PO3,-0.618210215360537
s15,EditIntegration,Mouth,POZ,0.5074199584280079
s15,EditIntegration,Mouth,PO4,-1.298820258025004
s15,EditIntegration,Mouth,PO6,-0.6493580017061855
s15,EditIntegration,Mouth,PO8,-0.7180844104227132
s15,EditIntegration,Mouth,CB1,-0.5904693258911853
s15,EditIntegration,Mouth,O1,-0.7135248819013003
s15,EditIntegration,Mouth,OZ,-0.9635837476223912
s15,EditIntegration,Mouth,O2,-1.6069940282240291
s15,EditIntegration,Mouth,CB2,-0.46448633399641037
s15,EditIntegration,Skin,FP1,1.8337655453865709
s15,EditIntegration,Skin,FPZ,2.0258223914082336
s15,EditIntegration,Skin,FP2,0.3876297089015181
s15,EditIntegration,Skin,AF3,1.8593120650498798
s15,EditIntegration,Skin,AF4,0.7746063068460466
s15,EditIntegration,Skin,F7,1.3473152118731693
s15,EditIntegration,Skin,F5,0.4899204139720622
s15,EditIntegration,Skin,F3,1.0388474137802712
s15,EditIntegration,Skin,F1,0.27105991783116035
s15,EditIntegration,Skin,FZ,1.5413107390858274
s15,EditIntegration,Skin,F2,0.9792917712526558
s15,EditIntegration,Skin,F4,0.942659098899604
s15,EditIntegration,Skin,F6,0.22934965086807954
s15,EditIntegration,Skin,F8,-2.0371618796779547
s15,EditIntegration,Skin,FT7,1.8965086507393438
s15,EditIntegration,Skin,FC5,1.6930472537108865
s15,EditIntegration,Skin,FC3,0.2950682893644881
s15,EditIntegration,Skin,FC1,1.2885628676399676
s15,EditIntegration,Skin,FCZ,1.2711282469368257
s15,EditIntegration,Skin,FC2,1.5546835521169116
s15,EditIntegration,Skin,FC4,0.6099309010864417
s15,EditIntegration,Skin,FC6,0.06046932159468221
s15,EditIntegration,Skin,FT8,-0.42577686127091985
s15,EditIntegration,Skin,T7,-0.9892564317504823
s15,EditIntegration,Skin,C5,-0.06669992161109503
s15,EditIntegration,Skin,C3,0.00961177144616951
s15,EditIntegration,Skin,C1,-0.5762209619253809
s15,EditIntegration,Skin,CZ,0.5452705074740516
s15,EditIntegration,Skin,C2,0.9873910465128861
s15,EditIntegration,Skin,C4,-0.12143038303643212
s15,EditIntegration,Skin,C6,-0.4391363150011823
s15,EditIntegration,Skin,T8,-0.8112858029535646
s15,EditIntegration,Skin,M1,-0.10608632746040902
s15,EditIntegration,Skin,TP7,-0.3516101556056862
s15,EditIntegration,Skin,CP5,0.057588432885752966
s15,EditIntegration,Skin,CP3,0.4606726814797949
s15,EditIntegration,Skin,CP1,-0.38937058765444116
s15,EditIntegration,Skin,CPZ,0.42507883317367817
s15,EditIntegration,Skin,CP2,-0.5218194735062938
s15,EditIntegration,Skin,CP4,-0.9200511461858497
s15,EditIntegration,Skin,CP6,-0.3864693325953301
s15,EditIntegration,Skin,TP8,-1.4998351040303515
s15,EditIntegration,Skin,M2,-1.5836472052613833
s15,EditIntegration,Skin,P7,-0.6880108465607155
s15,EditIntegration,Skin,P5,-1.0892648733691639
s15,EditIntegration,Skin,P3,-0.911675122415137
s15,EditIntegration,Skin,P1,-0.4969864178890639
s15,EditIntegration,Skin,PZ,-0.6143750833886139
s15,EditIntegration,Skin,P2,0.10261315129827439
s15,EditIntegration,Skin,P4,-0.4698236869953321
s15,EditIntegration,Skin,P6,0.12471956550861568
s15,EditIntegration,Skin,P8,-0.9301336722638425
s15,EditIntegration,Skin,PO7,-0.2953057518448115
s15,EditIntegration,Skin,PO5,-0.8991417170219136
s15,EditIntegration,Skin,PO3,0.041539577844487086
s15,EditIntegration,Skin,POZ,-1.8294133123159975
s15,EditIntegration,Skin,PO4,-0.463965199640738
s15,EditIntegration,Skin,PO6,-1.1070754174067061
s15,EditIntegration,Skin,PO8,-1.0219404051996042
s15,EditIntegration,Skin,CB1,-0.6637813827610191
s15,EditIntegration,Skin,O1,-0.3571704528390021
s15,EditIntegration,Skin,OZ,-0.6392134673703529
s15,EditIntegration,Skin,O2,-0.15689589173439988
s15,EditIntegration,Skin,CB2,-1.2847455699964951
s15,EditIntegration,Surface,FP1,1.4987297548715581
s15,EditIntegration,Surface,FPZ,1.5731258075459826
s15,EditIntegration,Surface,FP2,1.5411972967900576
s15,EditIntegration,Surface,AF3,1.6380175565802801
s15,EditIntegration,Surface,AF4,0.496836101547886
s15,EditIntegration,Surface,F7,0.6559294368166638
s15,EditIntegration,Surface,F5,0.09588908835073578
s15,EditIntegration,Surface,F3,0.38099701883445025
s15,EditIntegration,Surface,F1,0.9439767106958182
s15,EditIntegration,Surface,FZ,1.1610142630115707
s15,EditIntegration,Surface,F2,0.9298720969973007
s15,EditIntegration,Surface,F4,0.29979429047578543
s15,EditIntegration,Surface,F6,0.7920674200607185
s15,EditIntegration,Surface,F8,-0.8217198821554519
s15,EditIntegration,Surface,FT7,0.8319229682652329
s15,EditIntegration,Surface,FC5,1.0964525021798017
s15,EditIntegration,Surface,FC3,0.34500326846749363
s15,EditIntegration,Surface,FC1,0.6573480325202238
s15,EditIntegration,Surface,FCZ,0.7971955061878172
s15,EditIntegration,Surface,FC2,0.664372746468094
s15,EditIntegration,Surface,FC4,0.8342377436354245
s15,EditIntegration,Surface,FC6,0.03566536912706805
s15,EditIntegration,Surface,FT8,-0.2974714894569988
s15,EditIntegration,Surface,T7,-0.023486742681216144
s15,EditIntegration,Surface,C5,0.21824638863819434
s15,EditIntegration,Surface,C3,-0.11011873186756417
s15,EditIntegration,Surface,C1,-0.007709574854025181
s15,EditIntegration,Surface,CZ,0.4526863305752928
s15,EditIntegration,Surface,C2,0.12911837083655148
s15,EditIntegration,Surface,C4,0.06190247850833141
s15,EditIntegration,Surface,C6,-0.38996729895046556
s15,EditIntegration,Surface,T8,-0.6999148995915723
s15,EditIntegration,Surface,M1,-0.6588813831960592
s15,EditIntegration,Surface,TP7,-0.4166489358156341
s15,EditIntegration,Surface,CP5,0.005504925496265599
s15,EditIntegration,Surface,CP3,-0.10946423050745524
s15,EditIntegration,Surface,CP1,-0.4426919873691477
s15,EditIntegration,Surface,CPZ,-0.14390001645430503
s15,EditIntegration,Surface,CP2,-0.2565828783123737
s15,EditIntegration,Surface,CP4,-0.6447441008715784
s15,EditIntegration,Surface,CP6,-0.1445841083158154
s15,EditIntegration,Surface,TP8,-0.6357643741128741
s15,EditIntegration,Surface,M2,1.0935380553784784
s15,EditIntegration,Surface,P7,-0.5981670704717491
s15,EditIntegration,Surface,P5,-0.4866444080405061
s15,EditIntegration,Surface,P3,-0.47251269919137145
s15,EditIntegration,Surface,P1,-0.6281276099170084
s15,EditIntegration,Surface,PZ,-0.7318790031801226
s15,EditIntegration,Surface,P2,-0.7746700654571074
s15,EditIntegration,Surface,P4,-0.4905035974789219
s15,EditIntegration,Surface,P6,0.015434785859738898
s15,EditIntegration,Surface,P8,-0.7826236883342527
s15,EditIntegration,Surface,PO7,-0.5755779615726044
s15,EditIntegration,Surface,PO5,-0.6023349617655823
s15,EditIntegration,Surface,PO3,-0.288335318758025
s15,EditIntegration,Surface,POZ,-0.6609966769439948
s15,EditIntegration,Surface,PO4,-0.8813927288328709
s15,EditIntegration,Surface,PO6,-0.8782167095564458
s15,EditIntegration,Surface,PO8,-0.8700124078111586
s15,EditIntegration,Surface,CB1,-0.6271253543261022
s15,EditIntegration,Surface,O1,-0.5353476673701512
s15,EditIntegration,Surface,OZ,-0.801398607496372
s15,EditIntegration,Surface,O2,-0.8819449599792145
s15,EditIntegration,Surface,CB2,-0.8746159519964527
s15,EditIntegration,Structural,FP1,-0.20545960404076327
s15,EditIntegration,Structural,FPZ,0.12696451862155256
s15,EditIntegration,Structural,FP2,-0.56196297888387
s15,EditIntegration,Structural,AF3,-0.2580416046658265
s15,EditIntegration,Structural,AF4,-0.5407938082723641
s15,EditIntegration,Structural,F7,-0.4983643800733147
s15,EditIntegration,Structural,F5,-0.2278127751117324
s15,EditIntegration,Structural,F3,-0.20866637002410177
s15,EditIntegration,Structural,F1,-0.39173232631703225
s15,EditIntegration,Structural,FZ,-0.5339336211348802
s15,EditIntegration,Structural,F2,-0.6266076017290798
s15,EditIntegration,Structural,F4,-0.26246202948213226
s15,EditIntegration,Structural,F6,-0.4116955741322554
s15,EditIntegration,Structural,F8,-0.20004966456508488
s15,EditIntegration,Structural,FT7,0.27749439156874955
s15,EditIntegration,Structural,FC5,-0.15057093013334047
s15,EditIntegration,Structural,FC3,-0.2585804759065279
s15,EditIntegration,Structural,FC1,-0.24762102409723036
s15,EditIntegration,Structural,FCZ,-0.35766874802101195
s15,EditIntegration,Structural,FC2,-0.7272533572181247
s15,EditIntegration,Structural,FC4,0.3493384378134195
s15,EditIntegration,Structural,FC6,0.10872601986935052
s15,EditIntegration,Structural,FT8,-0.636041746657074
s15,EditIntegration,Structural,T7,-0.39658511558168763
s15,EditIntegration,Structural,C5,-0.3546910122820487
s15,EditIntegration,Structural,C3,-0.04655200956611155
s15,EditIntegration,Structural,C1,-0.43886399278757215
s15,EditIntegration,Structural,CZ,-0.1874042314662769
s15,EditIntegration,Structural,C2,-0.1344938029976239
s15,EditIntegration,Structural,C4,-0.2621571797142245
s15,EditIntegration,Structural,C6,-0.6341992071388328
s15,EditIntegration,Structural,T8,-0.5218513967005713
s15,EditIntegration,Structural,M1,0.004905434729512825
s15,EditIntegration,Structural,TP7,0.11070479843842199
s15,EditIntegration,Structural,CP5,0.1088746309152819
s15,EditIntegration,Structural,CP3,-0.04509036146155858
s15,EditIntegration,Structural,CP1,-0.055213602356111835
s15,EditIntegration,Structural,CPZ,0.01093418415040956
s15,EditIntegration,Structural,CP2,-0.047365748142863026
s15,EditIntegration,Structural,CP4,-0.02226535446913891
s15,EditIntegration,Structural,CP6,-0.2542766294978737
s15,EditIntegration,Structural,TP8,0.13491318810351288
s15,EditIntegration,Structural,M2,2.339180653555226
s15,EditIntegration,Structural,P7,0.31037207025600244
s15,EditIntegration,Structural,P5,0.15095553692653127
s15,EditIntegration,Structural,P3,0.15150757594341602
s15,EditIntegration,Structural,P1,0.2508592961891687
s15,EditIntegration,Structural,PZ,0.44299432789171467
s15,EditIntegration,Structural,P2,0.5421980005056054
s15,EditIntegration,Structural,P4,-0.023733568427837415
s15,EditIntegration,Structural,P6,0.15093384580527097
s15,EditIntegration,Structural,P8,0.413691112528514
s15,EditIntegration,Structural,PO7,0.3510008596907044
s15,EditIntegration,Structural,PO5,0.27534870567224956
s15,EditIntegration,Structural,PO3,0.26379980811655573
s15,EditIntegration,Structural,POZ,0.3424209937031358
s15,EditIntegration,Structural,PO4,0.5774285834083179
s15,EditIntegration,Structural,PO6,0.5285113986824304
s15,EditIntegration,Structural,PO8,0.4870717413548308
s15,EditIntegration,Structural,CB1,0.2443534695194333
s15,EditIntegration,Structural,O1,0.23338378890252803
s15,EditIntegration,Structural,OZ,0.38590188352488874
s15,EditIntegration,Structural,O2,0.5558497320073735
s15,EditIntegration,Structural,CB2,0.49944241853168136
s15,EditIntegration,Surface_minus_Structural,FP1,1.7041893589123214
s15,EditIntegration,Surface_minus_Structural,FPZ,1.4461612889244302
s15,EditIntegration,Surface_minus_Structural,FP2,2.1031602756739276
s15,EditIntegration,Surface_minus_Structural,AF3,1.8960591612461066
s15,EditIntegration,Surface_minus_Structural,AF4,1.0376299098202502
s15,EditIntegration,Surface_minus_Structural,F7,1.1542938168899786
s15,EditIntegration,Surface_minus_Structural,F5,0.3237018634624682
s15,EditIntegration,Surface_minus_Structural,F3,0.5896633888585521
s15,EditIntegration,Surface_minus_Structural,F1,1.3357090370128506
s15,EditIntegration,Surface_minus_Structural,FZ,1.694947884146451
s15,EditIntegration,Surface_minus_Structural,F2,1.5564796987263805
s15,EditIntegration,Surface_minus_Structural,F4,0.5622563199579177
s15,EditIntegration,Surface_minus_Structural,F6,1.203762994192974
s15,EditIntegration,Surface_minus_Structural,F8,-0.621670217590367
s15,EditIntegration,Surface_minus_Structural,FT7,0.5544285766964834
s15,EditIntegration,Surface_minus_Structural,FC5,1.2470234323131422
s15,EditIntegration,Surface_minus_Structural,FC3,0.6035837443740215
s15,EditIntegration,Surface_minus_Structural,FC1,0.9049690566174542
s15,EditIntegration,Surface_minus_Structural,FCZ,1.1548642542088292
s15,EditIntegration,Surface_minus_Structural,FC2,1.3916261036862188
s15,EditIntegration,Surface_minus_Structural,FC4,0.48489930582200497
s15,EditIntegration,Surface_minus_Structural,FC6,-0.07306065074228246
s15,EditIntegration,Surface_minus_Structural,FT8,0.3385702572000752
s15,EditIntegration,Surface_minus_Structural,T7,0.3730983729004715
s15,EditIntegration,Surface_minus_Structural,C5,0.572937400920243
s15,EditIntegration,Surface_minus_Structural,C3,-0.06356672230145262
s15,EditIntegration,Surface_minus_Structural,C1,0.431154417933547
s15,EditIntegration,Surface_minus_Structural,CZ,0.6400905620415697
s15,EditIntegration,Surface_minus_Structural,C2,0.26361217383417535
s15,EditIntegration,Surface_minus_Structural,C4,0.3240596582225559
s15,EditIntegration,Surface_minus_Structural,C6,0.24423190818836726
s15,EditIntegration,Surface_minus_Structural,T8,-0.17806350289100092
s15,EditIntegration,Surface_minus_Structural,M1,-0.6637868179255719
s15,EditIntegration,Surface_minus_Structural,TP7,-0.5273537342540561
s15,EditIntegration,Surface_minus_Structural,CP5,-0.1033697054190163
s15,EditIntegration,Surface_minus_Structural,CP3,-0.06437386904589666
s15,EditIntegration,Surface_minus_Structural,CP1,-0.3874783850130359
s15,EditIntegration,Surface_minus_Structural,CPZ,-0.1548342006047146
s15,EditIntegration,Surface_minus_Structural,CP2,-0.20921713016951066
s15,EditIntegration,Surface_minus_Structural,CP4,-0.6224787464024395
s15,EditIntegration,Surface_minus_Structural,CP6,0.10969252118205833
s15,EditIntegration,Surface_minus_Structural,TP8,-0.7706775622163871
s15,EditIntegration,Surface_minus_Structural,M2,-1.2456425981767478
s15,EditIntegration,Surface_minus_Structural,P7,-0.9085391407277515
s15,EditIntegration,Surface_minus_Structural,P5,-0.6375999449670374
s15,EditIntegration,Surface_minus_Structural,P3,-0.6240202751347874
s15,EditIntegration,Surface_minus_Structural,P1,-0.8789869061061771
s15,EditIntegration,Surface_minus_Structural,PZ,-1.1748733310718373
s15,EditIntegration,Surface_minus_Structural,P2,-1.3168680659627128
s15,EditIntegration,Surface_minus_Structural,P4,-0.4667700290510845
s15,EditIntegration,Surface_minus_Structural,P6,-0.13549905994553207
s15,EditIntegration,Surface_minus_Structural,P8,-1.1963148008627666
s15,EditIntegration,Surface_minus_Structural,PO7,-0.9265788212633088
s15,EditIntegration,Surface_minus_Structural,PO5,-0.8776836674378319
s15,EditIntegration,Surface_minus_Structural,PO3,-0.5521351268745807
s15,EditIntegration,Surface_minus_Structural,POZ,-1.0034176706471305
s15,EditIntegration,Surface_minus_Structural,PO4,-1.4588213122411888
s15,EditIntegration,Surface_minus_Structural,PO6,-1.4067281082388763
s15,EditIntegration,Surface_minus_Structural,PO8,-1.3570841491659893
s15,EditIntegration,Surface_minus_Structural,CB1,-0.8714788238455354
s15,EditIntegration,Surface_minus_Structural,O1,-0.7687314562726792
s15,EditIntegration,Surface_minus_Structural,OZ,-1.1873004910212608
s15,EditIntegration,Surface_minus_Structural,O2,-1.437794691986588
s15,EditIntegration,Surface_minus_Structural,CB2,-1.3740583705281342
s15,LPP,FSlim,FP1,0.04242725515184316
s15,LPP,FSlim,FPZ,1.066328642609363
s15,LPP,FSlim,FP2,-0.6556900976414839
s15,LPP,FSlim,AF3,0.365542202950772
s15,LPP,FSlim,AF4,-0.40680711845518314
s15,LPP,FSlim,F7,0.7564685002397413
s15,LPP,FSlim,F5,-0.07652982903789726
s15,LPP,FSlim,F3,-0.21188473752601944
s15,LPP,FSlim,F1,0.05424967454154306
s15,LPP,FSlim,FZ,-0.47055507924678236
s15,LPP,FSlim,F2,-0.17594840340937282
s15,LPP,FSlim,F4,-0.3355882654026914
s15,LPP,FSlim,F6,-0.10991369187736888
s15,LPP,FSlim,F8,-0.0647667345277041
s15,LPP,FSlim,FT7,0.6477270760446541
s15,LPP,FSlim,FC5,-0.41033666170567856
s15,LPP,FSlim,FC3,-0.21582916531686105
s15,LPP,FSlim,FC1,-0.3038173811371861
s15,LPP,FSlim,FCZ,-0.23943578865492202
s15,LPP,FSlim,FC2,-1.0328292381351964
s15,LPP,FSlim,FC4,0.7291941970340239
s15,LPP,FSlim,FC6,0.699922294076065
s15,LPP,FSlim,FT8,-0.15451941624824686
s15,LPP,FSlim,T7,-0.47410517224158355
s15,LPP,FSlim,C5,-0.31794393459266523
s15,LPP,FSlim,C3,-0.15798368957027278
s15,LPP,FSlim,C1,-0.3229130500232987
s15,LPP,FSlim,CZ,-0.20252378310652
s15,LPP,FSlim,C2,-0.15632050329470437
s15,LPP,FSlim,C4,0.32724876934044617
s15,LPP,FSlim,C6,-0.13550187191464502
s15,LPP,FSlim,T8,-0.399325684225315
s15,LPP,FSlim,M1,-0.3725045631067517
s15,LPP,FSlim,TP7,0.01243828352604329
s15,LPP,FSlim,CP5,-0.1661374865858108
s15,LPP,FSlim,CP3,-0.3494945156388166
s15,LPP,FSlim,CP1,-0.1623576237233827
s15,LPP,FSlim,CPZ,-0.18279774097248172
s15,LPP,FSlim,CP2,0.257433589743588
s15,LPP,FSlim,CP4,0.4931174019094092
s15,LPP,FSlim,CP6,0.29055451696540857
s15,LPP,FSlim,TP8,0.5220677992017269
s15,LPP,FSlim,M2,1.9501585107148656
s15,LPP,FSlim,P7,-0.031573381493464475
s15,LPP,FSlim,P5,0.4306492905677149
s15,LPP,FSlim,P3,0.3897601825745087
s15,LPP,FSlim,P1,-0.41854806602196143
s15,LPP,FSlim,PZ,-0.22199806259166904
s15,LPP,FSlim,P2,-0.07207252513530699
s15,LPP,FSlim,P4,0.23843923087876528
s15,LPP,FSlim,P6,0.1552139503560842
s15,LPP,FSlim,P8,0.2127680285175568
s15,LPP,FSlim,PO7,-0.05298509692707125
s15,LPP,FSlim,PO5,0.10236486234592923
s15,LPP,FSlim,PO3,0.38190816346372747
s15,LPP,FSlim,POZ,0.09490512451184227
s15,LPP,FSlim,PO4,-0.005134441058630243
s15,LPP,FSlim,PO6,0.1463050489710058
s15,LPP,FSlim,PO8,0.06491384622381562
s15,LPP,FSlim,CB1,-0.5260858535572545
s15,LPP,FSlim,O1,-0.5993796606300837
s15,LPP,FSlim,OZ,-0.20869290446162236
s15,LPP,FSlim,O2,-0.20509896463545607
s15,LPP,FSlim,CB2,0.173819366882946
s15,LPP,Eye,FP1,-0.5325911550391025
s15,LPP,Eye,FPZ,-0.19075079883060198
s15,LPP,Eye,FP2,-1.32445500483679
s15,LPP,Eye,AF3,-0.13427231371090992
s15,LPP,Eye,AF4,-0.9448707272124227
s15,LPP,Eye,F7,-1.039533245070147
s15,LPP,Eye,F5,-0.7400143467422766
s15,LPP,Eye,F3,-0.623465119707112
s15,LPP,Eye,F1,-0.8149774518289343
s15,LPP,Eye,FZ,-0.5475142309455693
s15,LPP,Eye,F2,-0.995196363905204
s15,LPP,Eye,F4,-0.7742837404731249
s15,LPP,Eye,F6,-2.311829151780249
s15,LPP,Eye,F8,-1.1375513308447345
s15,LPP,Eye,FT7,0.04659728271876801
s15,LPP,Eye,FC5,-0.7424123384798242
s15,LPP,Eye,FC3,-0.5697851286909633
s15,LPP,Eye,FC1,-0.42083250173300035
s15,LPP,Eye,FCZ,-0.550622832406998
s15,LPP,Eye,FC2,-0.9196260644825691
s15,LPP,Eye,FC4,-0.4061277294833785
s15,LPP,Eye,FC6,-0.28939871374516923
s15,LPP,Eye,FT8,-1.5902623145115675
s15,LPP,Eye,T7,-0.43108874894403404
s15,LPP,Eye,C5,-0.9808705328335128
s15,LPP,Eye,C3,-0.4026628048015928
s15,LPP,Eye,C1,-0.5941340437459975
s15,LPP,Eye,CZ,-0.23639090992722717
s15,LPP,Eye,C2,-0.40613390406783745
s15,LPP,Eye,C4,-0.7265148216708912
s15,LPP,Eye,C6,-1.4243446328781393
s15,LPP,Eye,T8,-0.6706924662861757
s15,LPP,Eye,M1,0.07504630939948641
s15,LPP,Eye,TP7,-0.14021874293940317
s15,LPP,Eye,CP5,-0.08240845145302422
s15,LPP,Eye,CP3,-0.3861487515955875
s15,LPP,Eye,CP1,-0.02965094058458484
s15,LPP,Eye,CPZ,-0.06608456999366918
s15,LPP,Eye,CP2,0.10965149293733542
s15,LPP,Eye,CP4,-0.42141564183242575
s15,LPP,Eye,CP6,-0.6248471540283169
s15,LPP,Eye,TP8,0.6369657348820472
s15,LPP,Eye,M2,5.165464943060939
s15,LPP,Eye,P7,0.9474677737924412
s15,LPP,Eye,P5,0.5897600321468527
s15,LPP,Eye,P3,0.6175984044255665
s15,LPP,Eye,P1,0.7754015036552155
s15,LPP,Eye,PZ,1.1076343329673095
s15,LPP,Eye,P2,0.7908436687989565
s15,LPP,Eye,P4,-0.02722038687242917
s15,LPP,Eye,P6,0.0263166010484974
s15,LPP,Eye,P8,0.9607825321768643
s15,LPP,Eye,PO7,0.9412840570270362
s15,LPP,Eye,PO5,0.9240450662641212
s15,LPP,Eye,PO3,0.93877156412747
s15,LPP,Eye,POZ,1.0886384012218209
s15,LPP,Eye,PO4,1.201294262665264
s15,LPP,Eye,PO6,1.24322188507668
s15,LPP,Eye,PO8,1.1724549506726671
s15,LPP,Eye,CB1,1.2348221442441658
s15,LPP,Eye,O1,1.2316832976852992
s15,LPP,Eye,OZ,0.9950735786770045
s15,LPP,Eye,O2,1.1927456020001386
s15,LPP,Eye,CB2,1.2376349673563773
s15,LPP,Mouth,FP1,0.3772201142119469
s15,LPP,Mouth,FPZ,-0.12327921500102251
s15,LPP,Mouth,FP2,1.7655938514657472
s15,LPP,Mouth,AF3,1.0691697696950273
s15,LPP,Mouth,AF4,0.03349414442042686
s15,LPP,Mouth,F7,-0.25941450350275397
s15,LPP,Mouth,F5,-0.4348887958433895
s15,LPP,Mouth,F3,-0.041171159304426136
s15,LPP,Mouth,F1,1.0793482925816666
s15,LPP,Mouth,FZ,0.5265586740770458
s15,LPP,Mouth,F2,0.39810769180690686
s15,LPP,Mouth,F4,-0.22238973461164532
s15,LPP,Mouth,F6,0.6381058716476724
s15,LPP,Mouth,F8,-0.4231299179452437
s15,LPP,Mouth,FT7,-0.4663970005818313
s15,LPP,Mouth,FC5,1.054858034606014
s15,LPP,Mouth,FC3,0.5276869584030196
s15,LPP,Mouth,FC1,0.1387331330054843
s15,LPP,Mouth,FCZ,0.422957659944406
s15,LPP,Mouth,FC2,-0.11979303642728589
s15,LPP,Mouth,FC4,0.7969905295364068
s15,LPP,Mouth,FC6,0.19896105531958502
s15,LPP,Mouth,FT8,-0.9832372111574105
s15,LPP,Mouth,T7,0.8630202868868536
s15,LPP,Mouth,C5,0.33771754691755296
s15,LPP,Mouth,C3,0.19190043039830815
s15,LPP,Mouth,C1,0.7215981704428711
s15,LPP,Mouth,CZ,0.4047621826090628
s15,LPP,Mouth,C2,-0.338848872348305
s15,LPP,Mouth,C4,0.07518393801480322
s15,LPP,Mouth,C6,-0.6308195212183304
s15,LPP,Mouth,T8,-0.810473316815228
s15,LPP,Mouth,M1,-0.7664752401507043
s15,LPP,Mouth,TP7,-0.3081863582969781
s15,LPP,Mouth,CP5,0.41045641659073506
s15,LPP,Mouth,CP3,-0.11781982417089834
s15,LPP,Mouth,CP1,0.11667984752015007
s15,LPP,Mouth,CPZ,-0.09168063250922401
s15,LPP,Mouth,CP2,0.018012756742544184
s15,LPP,Mouth,CP4,-0.3224266725462639
s15,LPP,Mouth,CP6,-0.24975618716539852
s15,LPP,Mouth,TP8,-0.7455212770004853
s15,LPP,Mouth,M2,1.4451450906659358
s15,LPP,Mouth,P7,-0.030943606200918686
s15,LPP,Mouth,P5,0.4650231911417217
s15,LPP,Mouth,P3,0.3872783033209994
s15,LPP,Mouth,P1,-0.137742800981019
s15,LPP,Mouth,PZ,-0.248580326301151
s15,LPP,Mouth,P2,-0.7939641810998561
s15,LPP,Mouth,P4,-0.34899899118930044
s15,LPP,Mouth,P6,0.14418390374397805
s15,LPP,Mouth,P8,-0.9917709964777865
s15,LPP,Mouth,PO7,-0.20205555165019043
s15,LPP,Mouth,PO5,0.13904315516055754
s15,LPP,Mouth,PO3,-0.031465692794807654
s15,LPP,Mouth,POZ,0.5702064572466514
s15,LPP,Mouth,PO4,-1.0547788201767325
s15,LPP,Mouth,PO6,-0.6187423141226496
s15,LPP,Mouth,PO8,-0.7118840456789723
s15,LPP,Mouth,CB1,-0.1751735265547282
s15,LPP,Mouth,O1,-0.298796146238825
s15,LPP,Mouth,OZ,-0.39881112682152536
s15,LPP,Mouth,O2,-1.236230392742727
