model,subj,metric,time_ms,beta_uV
original_A,s11,A,680.0,-0.08914901061650951
original_A,s11,A,700.0,0.08243291139183934
original_A,s11,A,720.0,-0.09681830120002805
original_A,s11,A,740.0,-0.252477436830542
original_A,s11,A,760.0,-0.22939700188275766
original_A,s11,A,780.0,-0.13364006661746658
original_A,s11,A,800.0,-0.11948174871321238
original_A,s11,A,820.0,-0.0933579945292265
original_A,s11,A,840.0,-0.06620797721630353
original_A,s11,A,860.0,-0.003853927162173254
original_A,s11,A,880.0,0.024336824625651704
original_A,s11,A,900.0,0.08959892357758442
original_A,s11,A,920.0,0.24805807419603018
original_A,s11,A,940.0,0.22135631108211956
original_A,s11,A,960.0,0.18520487631716764
original_A,s11,A,980.0,-0.07052379675830187
original_A,s11,I,0.0,-0.1387099454342126
original_A,s11,I,20.0,-0.13389474226516104
original_A,s11,I,40.0,-0.18455741540509069
original_A,s11,I,60.0,-0.5429715660179595
original_A,s11,I,80.0,-0.5301407748745941
original_A,s11,I,100.0,-0.5835675221261226
original_A,s11,I,120.0,-0.5578423227223523
original_A,s11,I,140.0,-0.36759848058525135
original_A,s11,I,160.0,-0.3716887956553294
original_A,s11,I,180.0,0.022585136640049602
original_A,s11,I,200.0,0.09000246613872451
original_A,s11,I,220.0,-0.45080177256660947
original_A,s11,I,240.0,-0.5623087082584387
original_A,s11,I,260.0,-0.4540419845517603
original_A,s11,I,280.0,-0.3467301079039011
original_A,s11,I,300.0,-0.16491602738695874
original_A,s11,I,320.0,-0.006729206394817222
original_A,s11,I,340.0,-0.04117087626171767
original_A,s11,I,360.0,-0.35361601121519703
original_A,s11,I,380.0,-0.11286707069256213
original_A,s11,I,400.0,0.10089789789892872
original_A,s11,I,420.0,-0.23629453105741366
original_A,s11,I,440.0,-0.1799371457394885
original_A,s11,I,460.0,-0.10613516800603637
original_A,s11,I,480.0,0.17859402863099444
original_A,s11,I,500.0,-0.20861171564088105
original_A,s11,I,520.0,-0.42379629041304673
original_A,s11,I,540.0,0.14626038236409616
original_A,s11,I,560.0,0.03512191306390755
original_A,s11,I,580.0,-0.09010622320549055
original_A,s11,I,600.0,-0.2058669322658756
original_A,s11,I,620.0,-0.3962270770729061
original_A,s11,I,640.0,0.04869118955652668
original_A,s11,I,660.0,0.31434659428877687
original_A,s11,I,680.0,0.1668795220552245
original_A,s11,I,700.0,-0.03468771941799509
original_A,s11,I,720.0,0.3678738449720083
original_A,s11,I,740.0,0.33164456274880544
original_A,s11,I,760.0,0.05416730428152805
original_A,s11,I,780.0,0.11641140608993938
original_A,s11,I,800.0,0.21994733908080388
original_A,s11,I,820.0,-0.02731311962427685
original_A,s11,I,840.0,-0.3947097822754422
original_A,s11,I,860.0,-0.15389310932854194
original_A,s11,I,880.0,0.08775038418272885
original_A,s11,I,900.0,-0.23120406098697938
original_A,s11,I,920.0,-0.7024951755785085
original_A,s11,I,940.0,-0.23153267232241387
original_A,s11,I,960.0,0.03759041852174999
original_A,s11,I,980.0,0.08023574176016257
A2,s11,G_new,0.0,-0.13471568436191006
A2,s11,G_new,20.0,-0.13649155396116866
A2,s11,G_new,40.0,-0.2886863022986505
A2,s11,G_new,60.0,-0.09307125036021509
A2,s11,G_new,80.0,-0.11101843897670621
A2,s11,G_new,100.0,-0.05028479923362863
A2,s11,G_new,120.0,-0.2336471048799848
A2,s11,G_new,140.0,-0.26311407391326075
A2,s11,G_new,160.0,-0.19737389264964073
A2,s11,G_new,180.0,-0.3564276529199802
A2,s11,G_new,200.0,-0.44356224231073926
A2,s11,G_new,220.0,-0.1594697947620579
A2,s11,G_new,240.0,-0.2826630494944772
A2,s11,G_new,260.0,-0.27929210010238614
A2,s11,G_new,280.0,-0.38365515548897716
A2,s11,G_new,300.0,-0.526378832581737
A2,s11,G_new,320.0,-0.43583533558408216
A2,s11,G_new,340.0,-0.29683039904226893
A2,s11,G_new,360.0,-0.007433529283288262
A2,s11,G_new,380.0,-0.19209598153022608
A2,s11,G_new,400.0,-0.33700752483520313
A2,s11,G_new,420.0,-0.0032104023846189073
A2,s11,G_new,440.0,-0.02747663456193384
A2,s11,G_new,460.0,-0.20702297721832083
A2,s11,G_new,480.0,-0.12357078821714015
A2,s11,G_new,500.0,0.08094594864967732
A2,s11,G_new,520.0,0.08529893567438245
A2,s11,G_new,540.0,-0.12964777954820125
A2,s11,G_new,560.0,0.005954308415303945
A2,s11,G_new,580.0,0.148336655117217
A2,s11,G_new,600.0,-0.11084588247218963
A2,s11,G_new,620.0,-0.16706737568555813
A2,s11,G_new,640.0,-0.26490831306093676
A2,s11,G_new,660.0,-0.3243477858281145
A2,s11,G_new,680.0,-0.36564271373743457
A2,s11,G_new,700.0,-0.4911076406843497
A2,s11,G_new,720.0,-0.4831783940288773
A2,s11,G_new,740.0,-0.4415898241861387
A2,s11,G_new,760.0,-0.3082238666779731
A2,s11,G_new,780.0,-0.46525365129241636
A2,s11,G_new,800.0,-0.5038519493207094
A2,s11,G_new,820.0,-0.49974725527290104
A2,s11,G_new,840.0,-0.3584179649572038
A2,s11,G_new,860.0,-0.33437291662220114
A2,s11,G_new,880.0,-0.4461240386789503
A2,s11,G_new,900.0,-0.2730009386654047
A2,s11,G_new,920.0,0.06734281171433987
A2,s11,G_new,940.0,-0.16504087196331088
A2,s11,G_new,960.0,-0.2430974482545057
A2,s11,G_new,980.0,-0.20995665417085946
A2,s11,A2,0.0,0.015940977255595457
A2,s11,A2,20.0,0.08127861748852025
A2,s11,A2,40.0,0.2456184913599381
A2,s11,A2,60.0,0.09023599259108614
A2,s11,A2,80.0,0.1093018350472699
A2,s11,A2,100.0,0.1606896781172874
A2,s11,A2,120.0,0.24482484162438756
A2,s11,A2,140.0,0.2212571597419823
A2,s11,A2,160.0,0.24292990838703005
A2,s11,A2,180.0,-0.10455090440055198
A2,s11,A2,200.0,-0.18265859261125048
A2,s11,A2,220.0,-0.020460910974816636
A2,s11,A2,240.0,-0.06951424512367095
A2,s11,A2,260.0,-0.022988164787941058
A2,s11,A2,280.0,-0.0023360144813010693
A2,s11,A2,300.0,-0.04139645604810949
A2,s11,A2,320.0,-0.16829914706800114
A2,s11,A2,340.0,-0.139515404686975
A2,s11,A2,360.0,-0.15071297978020115
A2,s11,A2,380.0,-0.22665319351247853
A2,s11,A2,400.0,-0.16246868373934562
A2,s11,A2,420.0,-0.08856995926975995
A2,s11,A2,440.0,-0.18770094372518753
A2,s11,A2,460.0,-0.23545224272609055
A2,s11,A2,480.0,-0.16184727645002983
A2,s11,A2,500.0,-0.08992700450186518
A2,s11,A2,520.0,-0.020334452100395695
A2,s11,A2,540.0,0.04176523603675508
A2,s11,A2,560.0,-0.10950208533886632
A2,s11,A2,580.0,-0.24234308584937575
A2,s11,A2,600.0,-0.19384438787080724
A2,s11,A2,620.0,0.06286114218078546
A2,s11,A2,640.0,-0.043455221892051615
A2,s11,A2,660.0,-0.30155697324316133
A2,s11,A2,680.0,-0.16573059255305217
A2,s11,A2,700.0,0.023043756668269105
A2,s11,A2,720.0,-0.08348721646944542
A2,s11,A2,740.0,-0.2570755399739091
A2,s11,A2,760.0,-0.23204991048923929
A2,s11,A2,780.0,-0.2698849824528351
A2,s11,A2,800.0,-0.26451598150149663
A2,s11,A2,820.0,-0.10603367073812188
A2,s11,A2,840.0,-0.15748460205746392
A2,s11,A2,860.0,-0.14395196744587563
A2,s11,A2,880.0,-0.008158699840801871
A2,s11,A2,900.0,-0.06802807712670678
A2,s11,A2,920.0,-0.017979839679629992
A2,s11,A2,940.0,-0.06350042877336046
A2,s11,A2,960.0,-0.08353439449860786
A2,s11,A2,980.0,-0.2868193335570411
A2,s11,I,0.0,-0.14468557136005375
A2,s11,I,20.0,-0.14601211579083376
A2,s11,I,40.0,-0.10038679299842798
A2,s11,I,60.0,-0.3889059854310486
A2,s11,I,80.0,-0.31465792058487996
A2,s11,I,100.0,-0.3281106425435466
A2,s11,I,120.0,-0.2297836603599735
A2,s11,I,140.0,-0.07937791884786705
A2,s11,I,160.0,-0.1010355026349471
A2,s11,I,180.0,0.16286036791269015
A2,s11,I,200.0,0.1840780050436116
A2,s11,I,220.0,-0.3496157841766268
A2,s11,I,240.0,-0.45045795972152436
A2,s11,I,260.0,-0.3222450394129641
A2,s11,I,280.0,-0.19368179298730662
A2,s11,I,300.0,0.004430356020095616
A2,s11,I,320.0,0.07888320098290363
A2,s11,I,340.0,0.13838195009386522
A2,s11,I,360.0,-0.283823506286996
A2,s11,I,380.0,-0.08601416598171635
A2,s11,I,400.0,0.17543660822471863
A2,s11,I,420.0,-0.2391214298412513
A2,s11,I,440.0,-0.20658050519712481
A2,s11,I,460.0,-0.12132613749765483
A2,s11,I,480.0,0.12776003190611349
A2,s11,I,500.0,-0.2768509752944756
A2,s11,I,520.0,-0.4675567779350246
A2,s11,I,540.0,0.07254570656171722
A2,s11,I,560.0,-0.10144435360355192
A2,s11,I,580.0,-0.1304271552847403
A2,s11,I,600.0,-0.2455838626843152
A2,s11,I,620.0,-0.2729342323535368
A2,s11,I,640.0,0.09641879660032943
A2,s11,I,660.0,0.22383604908645988
A2,s11,I,680.0,0.1747320194112189
A2,s11,I,700.0,0.015285825119755125
A2,s11,I,720.0,0.3339816552532284
A2,s11,I,740.0,0.2605653602710307
A2,s11,I,760.0,-0.011084435802237058
A2,s11,I,780.0,0.1376093431306198
A2,s11,I,800.0,0.2491082149350406
A2,s11,I,820.0,-0.04877127947524873
A2,s11,I,840.0,-0.37375540028630216
A2,s11,I,860.0,-0.09342407825654764
A2,s11,I,880.0,0.10908120429988138
A2,s11,I,900.0,-0.13597192856711515
A2,s11,I,920.0,-0.5137282370994081
A2,s11,I,940.0,-0.042224309069242294
A2,s11,I,960.0,0.20934677904668805
A2,s11,I,980.0,0.15489687709271976
robust_A_AR,s11,G_new,0.0,-0.13643817647904657
robust_A_AR,s11,G_new,20.0,-0.14544759448285516
robust_A_AR,s11,G_new,40.0,-0.3168930762116038
robust_A_AR,s11,G_new,60.0,-0.10459841915934395
robust_A_AR,s11,G_new,80.0,-0.1252541265317266
robust_A_AR,s11,G_new,100.0,-0.07063333844482567
robust_A_AR,s11,G_new,120.0,-0.26407161106940436
robust_A_AR,s11,G_new,140.0,-0.29053172104673297
robust_A_AR,s11,G_new,160.0,-0.22704407768633791
robust_A_AR,s11,G_new,180.0,-0.3460863562133148
robust_A_AR,s11,G_new,200.0,-0.4240673086768417
robust_A_AR,s11,G_new,220.0,-0.1581432290391248
robust_A_AR,s11,G_new,240.0,-0.2759630220288461
robust_A_AR,s11,G_new,260.0,-0.2779729643813123
robust_A_AR,s11,G_new,280.0,-0.3848417443163459
robust_A_AR,s11,G_new,300.0,-0.523360429126952
robust_A_AR,s11,G_new,320.0,-0.41786287357256513
robust_A_AR,s11,G_new,340.0,-0.28295851735393346
robust_A_AR,s11,G_new,360.0,0.008725930168269492
robust_A_AR,s11,G_new,380.0,-0.16705560226749344
robust_A_AR,s11,G_new,400.0,-0.31958102045174935
robust_A_AR,s11,G_new,420.0,0.006700664939676731
robust_A_AR,s11,G_new,440.0,-0.006277412437865511
robust_A_AR,s11,G_new,460.0,-0.1806030475523624
robust_A_AR,s11,G_new,480.0,-0.10502805787255552
robust_A_AR,s11,G_new,500.0,0.09162702658230913
robust_A_AR,s11,G_new,520.0,0.08798206059090782
robust_A_AR,s11,G_new,540.0,-0.13361167025818718
robust_A_AR,s11,G_new,560.0,0.01946607689502641
robust_A_AR,s11,G_new,580.0,0.17576323622777698
robust_A_AR,s11,G_new,600.0,-0.0888374280839245
robust_A_AR,s11,G_new,620.0,-0.17524853425200712
robust_A_AR,s11,G_new,640.0,-0.26051007718605573
robust_A_AR,s11,G_new,660.0,-0.28983837022560976
robust_A_AR,s11,G_new,680.0,-0.3472215714719957
robust_A_AR,s11,G_new,700.0,-0.49415187492978974
robust_A_AR,s11,G_new,720.0,-0.4735407908183267
robust_A_AR,s11,G_new,740.0,-0.4122282507229529
robust_A_AR,s11,G_new,760.0,-0.28171023982099014
robust_A_AR,s11,G_new,780.0,-0.43533516409314643
robust_A_AR,s11,G_new,800.0,-0.4746079389749056
robust_A_AR,s11,G_new,820.0,-0.4877110673644155
robust_A_AR,s11,G_new,840.0,-0.3410409651549506
robust_A_AR,s11,G_new,860.0,-0.31887981411808364
robust_A_AR,s11,G_new,880.0,-0.44541524722154313
robust_A_AR,s11,G_new,900.0,-0.2663096140464145
robust_A_AR,s11,G_new,920.0,0.06756429138523057
robust_A_AR,s11,G_new,940.0,-0.1597444516976061
robust_A_AR,s11,G_new,960.0,-0.23539927502993582
robust_A_AR,s11,G_new,980.0,-0.17865387663947072
robust_A_AR,s11,AR,0.0,0.009894714846162
robust_A_AR,s11,AR,20.0,0.061746638062423004
robust_A_AR,s11,AR,40.0,0.2609486307136074
robust_A_AR,s11,AR,60.0,0.17167169599992516
robust_A_AR,s11,AR,80.0,0.22571254735858567
robust_A_AR,s11,AR,100.0,0.2940744699098062
robust_A_AR,s11,AR,120.0,0.4104044018860861
robust_A_AR,s11,AR,140.0,0.36581401054225565
robust_A_AR,s11,AR,160.0,0.3734535881808686
robust_A_AR,s11,AR,180.0,-0.0026712924684421727
robust_A_AR,s11,AR,200.0,-0.09761656403061086
robust_A_AR,s11,AR,220.0,0.04486590472708287
robust_A_AR,s11,AR,240.0,0.00966373446425757
robust_A_AR,s11,AR,260.0,0.06155739882213881
robust_A_AR,s11,AR,280.0,0.0922237820107243
robust_A_AR,s11,AR,300.0,0.06899792509017486
robust_A_AR,s11,AR,320.0,-0.09059971397788022
robust_A_AR,s11,AR,340.0,-0.008263967105735348
robust_A_AR,s11,AR,360.0,-0.08536407620282346
robust_A_AR,s11,AR,380.0,-0.17645698847979066
robust_A_AR,s11,AR,400.0,-0.09245198379738345
robust_A_AR,s11,AR,420.0,-0.07715428133796771
robust_A_AR,s11,AR,440.0,-0.17622155588061172
robust_A_AR,s11,AR,460.0,-0.20983024466288464
robust_A_AR,s11,AR,480.0,-0.16909926181207932
robust_A_AR,s11,AR,500.0,-0.11857601179255317
robust_A_AR,s11,AR,520.0,-0.0442519391347031
robust_A_AR,s11,AR,540.0,-0.009815373116000448
robust_A_AR,s11,AR,560.0,-0.1773039246557133
robust_A_AR,s11,AR,580.0,-0.231166940606886
robust_A_AR,s11,AR,600.0,-0.1895002477377135
robust_A_AR,s11,AR,620.0,0.1294200562637495
robust_A_AR,s11,AR,640.0,-0.007620594973381065
robust_A_AR,s11,AR,660.0,-0.31248092332264726
robust_A_AR,s11,AR,680.0,-0.13627978889213438
robust_A_AR,s11,AR,700.0,0.05038342033330133
robust_A_AR,s11,AR,720.0,-0.09194954620416856
robust_A_AR,s11,AR,740.0,-0.26264513336455936
robust_A_AR,s11,AR,760.0,-0.23774947270070967
robust_A_AR,s11,AR,780.0,-0.2167483507400285
robust_A_AR,s11,AR,800.0,-0.20727504983530168
robust_A_AR,s11,AR,820.0,-0.10349294929226632
robust_A_AR,s11,AR,840.0,-0.1211934257889549
robust_A_AR,s11,AR,860.0,-0.08534662250306185
robust_A_AR,s11,AR,880.0,0.00618389583266965
robust_A_AR,s11,AR,900.0,0.0006991374919549029
robust_A_AR,s11,AR,920.0,0.10089114604467987
robust_A_AR,s11,AR,940.0,0.06246530159598891
robust_A_AR,s11,AR,960.0,0.0346025204030862
robust_A_AR,s11,AR,980.0,-0.19825669489331804
robust_A_AR,s11,I,0.0,-0.14410479647402435
robust_A_AR,s11,I,20.0,-0.15038781868765302
robust_A_AR,s11,I,40.0,-0.16190315236697186
robust_A_AR,s11,I,60.0,-0.46074057956340464
robust_A_AR,s11,I,80.0,-0.4132110488803606
robust_A_AR,s11,I,100.0,-0.44847561486143656
robust_A_AR,s11,I,120.0,-0.38872053532883405
robust_A_AR,s11,I,140.0,-0.21971327775655497
robust_A_AR,s11,I,160.0,-0.2368057778078173
robust_A_AR,s11,I,180.0,0.11863646089656912
robust_A_AR,s11,I,200.0,0.16718622928779897
robust_A_AR,s11,I,220.0,-0.38775051506033476
robust_A_AR,s11,I,240.0,-0.4872919185608384
robust_A_AR,s11,I,260.0,-0.3723318492675082
robust_A_AR,s11,I,280.0,-0.254608086035337
robust_A_AR,s11,I,300.0,-0.05858107329590481
robust_A_AR,s11,I,320.0,0.06374615936913153
robust_A_AR,s11,I,340.0,0.08242065177625735
robust_A_AR,s11,I,360.0,-0.29463049947394093
robust_A_AR,s11,I,380.0,-0.0710383509817617
robust_A_AR,s11,I,400.0,0.16406559618405678
robust_A_AR,s11,I,420.0,-0.22794360843278277
robust_A_AR,s11,I,440.0,-0.17463481480637338
robust_A_AR,s11,I,460.0,-0.08854228859749974
robust_A_AR,s11,I,480.0,0.16644464740125395
robust_A_AR,s11,I,500.0,-0.23936624317213895
robust_A_AR,s11,I,520.0,-0.44775381049585516
robust_A_AR,s11,I,540.0,0.09728013207860836
robust_A_AR,s11,I,560.0,-0.034420690306753654
robust_A_AR,s11,I,580.0,-0.08681421071006923
robust_A_AR,s11,I,600.0,-0.20771421185590377
robust_A_AR,s11,I,620.0,-0.32935990210731336
robust_A_AR,s11,I,640.0,0.08226615505638118
robust_A_AR,s11,I,660.0,0.29423300632416277
robust_A_AR,s11,I,680.0,0.19039331772473317
robust_A_AR,s11,I,700.0,-0.007308576967473335
robust_A_AR,s11,I,720.0,0.3570033055570831
robust_A_AR,s11,I,740.0,0.3181472632112544
robust_A_AR,s11,I,760.0,0.04132858455884236
robust_A_AR,s11,I,780.0,0.15975042296063158
robust_A_AR,s11,I,800.0,0.2674565058132367
robust_A_AR,s11,I,820.0,-0.028163242322902238
robust_A_AR,s11,I,840.0,-0.36426790038143764
robust_A_AR,s11,I,860.0,-0.10127037422033813
robust_A_AR,s11,I,880.0,0.10147832454190153
robust_A_AR,s11,I,900.0,-0.16633007889135737
robust_A_AR,s11,I,920.0,-0.5871607664117231
robust_A_AR,s11,I,940.0,-0.11070934894257423
robust_A_AR,s11,I,960.0,0.15015202478956755
robust_A_AR,s11,I,980.0,0.1575835408241948
original_A,s12,G_new,0.0,-0.07303812633818936
original_A,s12,G_new,20.0,-0.08453973702586912
original_A,s12,G_new,40.0,-0.1624642329962264
original_A,s12,G_new,60.0,-0.1288174211840307
original_A,s12,G_new,80.0,0.05096074524049794
original_A,s12,G_new,100.0,0.0848223239440577
original_A,s12,G_new,120.0,0.07653036751642561
original_A,s12,G_new,140.0,-0.04857101603454912
original_A,s12,G_new,160.0,0.11481202275725476
original_A,s12,G_new,180.0,0.3241720064438308
original_A,s12,G_new,200.0,0.12616007522469255
original_A,s12,G_new,220.0,-0.1265022903172138
original_A,s12,G_new,240.0,-0.05325923603311984
original_A,s12,G_new,260.0,0.3894788596162333
original_A,s12,G_new,280.0,0.2600107773011286
original_A,s12,G_new,300.0,0.11030021525007115
original_A,s12,G_new,320.0,0.26619094633508567
original_A,s12,G_new,340.0,0.4011965952636821
original_A,s12,G_new,360.0,0.19891490568613213
original_A,s12,G_new,380.0,0.11521018494233591
original_A,s12,G_new,400.0,-0.10287952388049493
original_A,s12,G_new,420.0,-0.13706993590267397
original_A,s12,G_new,440.0,0.20306578861147342
original_A,s12,G_new,460.0,0.4024889602465288
original_A,s12,G_new,480.0,0.38828947438299133
original_A,s12,G_new,500.0,-0.1770346940035822
original_A,s12,G_new,520.0,-0.1773522595745188
original_A,s12,G_new,540.0,0.374679019574249
original_A,s12,G_new,560.0,0.45498613119723985
original_A,s12,G_new,580.0,-0.08806707451408408
original_A,s12,G_new,600.0,-0.3922068372290365
original_A,s12,G_new,620.0,0.05305997487600926
original_A,s12,G_new,640.0,0.29841012541234996
original_A,s12,G_new,660.0,-0.16287295657724304
original_A,s12,G_new,680.0,-0.28332394805086214
original_A,s12,G_new,700.0,-0.09997352603524542
original_A,s12,G_new,720.0,0.08860709800468812
original_A,s12,G_new,740.0,0.01854801684116384
original_A,s12,G_new,760.0,-0.1310520755666813
original_A,s12,G_new,780.0,0.005002155586319806
original_A,s12,G_new,800.0,0.07573353283791762
original_A,s12,G_new,820.0,0.04817082058656434
original_A,s12,G_new,840.0,0.07006849079948212
original_A,s12,G_new,860.0,0.03319036176928951
original_A,s12,G_new,880.0,-0.08164952407900399
original_A,s12,G_new,900.0,-0.0689265757943292
original_A,s12,G_new,920.0,-0.021715590422429806
original_A,s12,G_new,940.0,-0.07489400951327649
original_A,s12,G_new,960.0,-0.12726360415267354
original_A,s12,G_new,980.0,-0.02246275534962286
original_A,s12,A,0.0,0.16398847289451723
original_A,s12,A,20.0,0.18330218757451106
original_A,s12,A,40.0,0.32740877737215945
original_A,s12,A,60.0,0.2841408125903918
original_A,s12,A,80.0,-0.015096377918027138
original_A,s12,A,100.0,-0.10095056132112189
original_A,s12,A,120.0,-0.01914957787065842
original_A,s12,A,140.0,0.024959012568432984
original_A,s12,A,160.0,0.0049198417942336314
original_A,s12,A,180.0,-0.0067927338233649895
original_A,s12,A,200.0,-0.13789452272676805
original_A,s12,A,220.0,-0.09780388116196052
original_A,s12,A,240.0,-0.05327695297180364
original_A,s12,A,260.0,0.01776578808220168
original_A,s12,A,280.0,-0.016130293248616145
original_A,s12,A,300.0,-0.22701335942614856
original_A,s12,A,320.0,-0.14220221772332556
original_A,s12,A,340.0,-0.024236194996058752
original_A,s12,A,360.0,0.01187402647063171
original_A,s12,A,380.0,-0.22939358138632143
original_A,s12,A,400.0,-0.13952194563236248
original_A,s12,A,420.0,-0.017179613134875954
original_A,s12,A,440.0,-0.23958247694024726
original_A,s12,A,460.0,-0.1963541759996305
original_A,s12,A,480.0,-0.07152890233906607
original_A,s12,A,500.0,-0.031803328876825465
original_A,s12,A,520.0,-0.2622703567162103
original_A,s12,A,540.0,0.039771896511445304
original_A,s12,A,560.0,0.16306044084955673
original_A,s12,A,580.0,-0.20981963687142358
original_A,s12,A,600.0,-0.4389720900965077
original_A,s12,A,620.0,0.17468789175361815
original_A,s12,A,640.0,0.6138855689807439
original_A,s12,A,660.0,0.3279131110025861
original_A,s12,A,680.0,-0.06786804526061112
original_A,s12,A,700.0,-0.014941096454163194
original_A,s12,A,720.0,0.31076142756420444
original_A,s12,A,740.0,0.2690761951388006
original_A,s12,A,760.0,0.1645328610711066
original_A,s12,A,780.0,-0.03477096916509652
original_A,s12,A,800.0,0.05925061226771991
original_A,s12,A,820.0,0.19332687868586612
original_A,s12,A,840.0,0.13803950554880953
original_A,s12,A,860.0,0.09354182021910704
original_A,s12,A,880.0,0.1135483800820144
original_A,s12,A,900.0,-0.0265656839241956
original_A,s12,A,920.0,-0.12841261803610063
original_A,s12,A,940.0,-0.10826582915156188
original_A,s12,A,960.0,-0.05052213703874353
original_A,s12,A,980.0,-0.057483538382339786
original_A,s12,I,0.0,-0.16770198797761826
original_A,s12,I,20.0,-0.47369446665824866
original_A,s12,I,40.0,-0.5949584599928056
original_A,s12,I,60.0,-0.4660686258162273
original_A,s12,I,80.0,-0.04383502948918418
original_A,s12,I,100.0,-0.08684053762308162
original_A,s12,I,120.0,-0.1544471094860028
original_A,s12,I,140.0,-0.1025861847024108
original_A,s12,I,160.0,-0.2643370386546313
original_A,s12,I,180.0,-0.33162856726247314
original_A,s12,I,200.0,0.0983812756917605
original_A,s12,I,220.0,0.38801341764384034
original_A,s12,I,240.0,0.15990736695826568
original_A,s12,I,260.0,-0.1789642071435705
original_A,s12,I,280.0,0.08038206287160732
original_A,s12,I,300.0,0.42043426325263533
original_A,s12,I,320.0,-0.08468144652234638
